,hmm-p,hmm-r,hmm-f,hmm-acc,memm-p,memm-r,memm-f,memm-acc,base-p,base-r,base-f,base-acc
172,0.4117647058823529,0.6666666666666666,0.8,0.3333333333333333,0.8888888888888888,0.7777777777777778,0.7272727272727273,0.8,0.5,0.3333333333333333,0.6666666666666665,0.8888888888888888
173,0.09090909090909093,0.75,0.8888888888888891,0.8333333333333334,0.8571428571428571,0.6,0.4,0.8,0.3333333333333333,0.8333333333333334,0.5,0.9166666666666666
174,0.8181818181818182,0.6666666666666666,0.4347826086956522,0.5,0.5,0.5,0.6666666666666666,0.9333333333333332,0.5,0.5,0.6666666666666666,0.9705882352941176
175,0.5454545454545454,0.3333333333333333,0.5,0.5,0.8571428571428571,0.5,0.6666666666666666,0.9,0.5,0.8333333333333334,0.5,0.9545454545454546
176,0.5,0.8333333333333334,0.12500000000000006,0.2,0.5,0.875,0.8571428571428571,0.5,0.7272727272727273,0.6666666666666666,0.9090909090909092,0.975
177,0.5,0.8,0.8571428571428572,0.9473684210526316,0.5,0.8,0.8,0.75,0.3333333333333333,0.7142857142857143,0.5,0.75
178,0.6666666666666666,0.7142857142857143,0.631578947368421,0.2,0.5,0.3333333333333333,0.6666666666666666,0.7142857142857143,0.5,0.5,0.9090909090909092,0.9583333333333334
179,0.6666666666666666,0.6666666666666666,0.9090909090909092,0.9,0.8571428571428571,0.8333333333333334,0.8421052631578948,0.9705882352941176,0.5,0.3333333333333333,0.8,0.85
180,0.42857142857142855,0.5,0.5,0.96,0.8571428571428571,0.75,0.8,0.9615384615384616,0.6666666666666666,0.5,0.8333333333333333,0.9230769230769232
181,0.75,0.6,0.6666666666666666,0.925925925925926,0.5,0.3333333333333333,0.25,0.875,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666
182,0.5,0.8571428571428571,0.8,0.9333333333333332,0.5,0.6666666666666666,0.8,0.9090909090909092,0.75,0.3333333333333333,0.4,0.6153846153846154
183,0.5,0.8333333333333334,0.8,0.8333333333333334,0.5,0.4444444444444444,0.8,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.5,0.6
184,0.5,0.3333333333333333,0.6,0.25,0.5,0.8571428571428571,0.7999999999999999,0.3333333333333333,0.6666666666666666,0.5,0.5,0.9032258064516128
185,0.5,0.3333333333333333,0.8571428571428571,0.9047619047619048,0.8571428571428571,0.5,0.8,0.9545454545454546,0.5,0.6666666666666666,0.4,0.9032258064516128
186,0.6,0.3333333333333333,0.6666666666666666,0.972972972972973,0.8,0.75,0.9411764705882352,0.9,0.8333333333333334,0.75,0.5,0.9411764705882352
187,0.75,0.3333333333333333,0.5,0.8888888888888888,0.8571428571428571,0.7142857142857143,0.923076923076923,0.875,0.8,0.4,0.5714285714285715,0.972972972972973
188,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.25,0.8,0.0,0.8571428571428571,0.8888888888888888,0.8,0.3333333333333333,0.6666666666666666,0.9333333333333332
189,0.5,0.3333333333333333,0.6666666666666666,0.9444444444444444,0.8,0.0,0.5,0.9583333333333334,0.5,0.6666666666666666,0.75,0.7
190,0.25,0.5,0.7499999999999999,0.8679245283018868,0.5,0.0,0.923076923076923,0.9523809523809524,0.5,0.5,0.4000000000000001,0.8928571428571429
191,0.6666666666666666,0.3333333333333333,0.75,0.9444444444444444,0.6666666666666666,0.0,0.4,0.8333333333333334,0.3333333333333333,0.5,0.4,0.6
192,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.7692307692307693,0.8888888888888888,0.0,0.6666666666666666,0.5,0.75,0.5,0.6666666666666666,0.8913043478260869
193,0.3333333333333333,0.6666666666666666,0.9473684210526316,0.6666666666666666,0.75,0.0,0.9090909090909092,0.8,0.5,0.5,0.6666666666666666,0.8823529411764706
194,0.2,0.6666666666666666,0.6666666666666666,0.8571428571428571,0.6666666666666666,0.0,0.6666666666666666,0.9090909090909092,0.8,0.5,0.6666666666666666,0.9428571428571428
195,0.5,0.6363636363636364,0.4,0.875,0.9090909090909092,0.0,0.923076923076923,0.9,0.3333333333333333,0.5,0.5,0.9
196,0.5,0.6666666666666666,0.6666666666666666,0.9714285714285714,0.4,0.0,0.923076923076923,0.9090909090909092,0.8,0.6666666666666666,0.6666666666666666,0.8888888888888888
197,0.5833333333333334,0.4,0.5,0.902439024390244,0.8571428571428571,0.0,0.6666666666666666,0.9,0.8571428571428571,0.3333333333333333,0.5,0.875
198,0.5,0.5,0.4,0.85,0.5,0.0,0.6666666666666666,0.96875,0.6666666666666666,0.3333333333333333,0.5,0.7142857142857143
199,0.6666666666666666,0.4,0.33333333333333337,0.8888888888888888,0.6666666666666666,0.0,0.8888888888888891,0.9333333333333332,0.8,0.8571428571428571,0.5,0.7142857142857143
200,0.5,0.6666666666666666,0.5,0.8888888888888888,0.6666666666666666,0.0,0.6666666666666666,0.9333333333333332,0.5,0.625,0.6666666666666666,0.8888888888888888
201,0.6666666666666666,0.6666666666666666,0.5,0.8,0.6666666666666666,0.0,0.6666666666666666,0.8,0.6666666666666666,0.7142857142857143,0.4,0.8888888888888888
202,0.3333333333333333,0.3333333333333333,0.6363636363636365,0.9,0.75,0.0,0.923076923076923,0.8,0.4,0.6,0.4,0.9310344827586208
203,0.25,0.5,0.6666666666666666,0.625,0.6666666666666666,0.0,0.6666666666666666,0.9705882352941176,0.25,0.7777777777777778,0.8571428571428571,0.9
204,0.5,0.8333333333333334,0.8,0.9285714285714286,0.8,0.0,0.8888888888888891,0.8333333333333334,0.6666666666666666,0.3333333333333333,0.7142857142857143,0.7777777777777778
205,0.6666666666666666,0.5,0.6,0.8636363636363636,0.8,0.0,0.75,0.8333333333333334,0.3333333333333333,0.6666666666666666,0.7142857142857143,0.9130434782608696
206,0.5,0.6666666666666666,0.6666666666666666,0.4545454545454545,0.8571428571428571,0.0,0.8000000000000002,0.9583333333333334,0.5,0.6666666666666666,0.6,0.8888888888888888
207,0.8571428571428571,0.5,0.3333333333333333,0.75,0.5,0.0,0.7272727272727272,0.7692307692307693,0.6666666666666666,0.6666666666666666,0.8750000000000001,0.875
208,0.5714285714285714,0.6666666666666666,0.2857142857142857,0.5714285714285714,0.5,0.0,0.4,0.8,0.8333333333333334,0.5,0.3333333333333333,0.5
209,0.25,0.3333333333333333,0.5,0.7777777777777778,0.5,0.0,0.6666666666666666,0.9032258064516128,0.5,0.3,0.8,0.9333333333333332
210,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.9428571428571428,0.875,0.0,0.8888888888888888,0.9607843137254902,0.3333333333333333,0.8571428571428571,0.8,0.5
211,0.5,0.5,0.6666666666666666,0.9142857142857144,0.8571428571428571,0.0,0.6666666666666665,0.9,0.6666666666666666,0.8571428571428571,0.8,0.4782608695652174
212,0.6666666666666666,0.5,0.923076923076923,0.75,0.8571428571428571,0.0,0.8,0.9285714285714286,0.3333333333333333,0.6666666666666666,0.5,0.9736842105263158
213,0.6666666666666666,0.5,0.7272727272727273,0.7619047619047619,0.875,0.0,0.9523809523809524,0.6,0.7142857142857143,0.8,0.4,0.92
214,0.5,0.5,0.4,0.875,0.8571428571428571,0.0,0.4444444444444445,0.9782608695652174,0.8333333333333334,0.6363636363636364,0.8571428571428571,0.7142857142857143
215,0.5,0.5,0.8,0.6,0.5,0.0,0.923076923076923,0.9142857142857144,0.6666666666666666,0.5714285714285714,0.8571428571428571,0.7272727272727273
216,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.8,0.75,0.0,0.6666666666666666,0.9583333333333334,0.8571428571428571,0.16666666666666666,0.6666666666666666,0.9629629629629628
217,0.8888888888888888,0.5,0.8,0.96,0.6666666666666666,0.0,0.8,0.9666666666666668,0.875,0.3333333333333333,0.8888888888888891,0.8
218,0.5,0.4,0.6666666666666666,0.6153846153846154,0.75,0.0,0.8,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.7000000000000001,0.9333333333333332
219,0.5454545454545454,0.6666666666666666,0.6666666666666666,0.4736842105263158,0.5,0.0,0.7272727272727272,0.95,0.6666666666666666,0.5,0.6153846153846153,0.875
220,0.5,0.3333333333333333,0.6666666666666666,0.9743589743589745,0.75,0.0,0.8888888888888891,0.875,0.5,0.4166666666666667,0.2,0.9
221,0.5,0.5,0.6666666666666666,0.9285714285714286,0.5,0.0,0.8571428571428571,0.8888888888888888,0.5,0.2857142857142857,0.5,0.9230769230769232
222,0.5714285714285714,0.25,0.8,0.5,0.6666666666666666,0.0,0.8,0.8888888888888888,0.5,0.625,0.3333333333333333,0.8666666666666667
223,0.25,0.8571428571428571,0.9411764705882352,0.7142857142857143,0.75,0.0,0.8888888888888891,0.9310344827586208,0.75,0.5,0.6666666666666666,0.8823529411764706
224,0.6,0.75,0.6666666666666666,0.7272727272727273,0.5,0.0,0.8888888888888891,0.9,0.3333333333333333,0.6,0.5263157894736842,0.5
225,0.6666666666666666,0.3333333333333333,0.631578947368421,0.7857142857142857,0.75,0.0,0.923076923076923,0.9565217391304348,0.5,0.6666666666666666,0.30769230769230765,0.9
226,0.3333333333333333,0.8181818181818182,0.6666666666666666,0.8888888888888888,0.7142857142857143,0.0,0.6666666666666666,0.8888888888888888,0.6666666666666666,0.5,0.6666666666666666,0.9166666666666666
227,0.3333333333333333,0.6,0.6666666666666666,0.9333333333333332,0.75,0.0,0.6666666666666666,0.875,0.5,0.8,0.7142857142857143,0.9545454545454546
228,0.5,0.6,0.7272727272727273,0.4,0.75,0.0,0.6666666666666666,0.9666666666666668,0.7,0.6666666666666666,0.5,0.8181818181818182
229,0.3333333333333333,0.75,0.4,0.5909090909090909,0.6666666666666666,0.0,0.9333333333333332,0.5,0.75,0.6666666666666666,0.6,0.8
230,0.2,0.6,0.631578947368421,0.7826086956521741,0.5,0.0,0.923076923076923,0.8571428571428571,0.75,0.75,0.6666666666666666,0.7142857142857143
231,0.6666666666666666,0.6,0.8,0.696969696969697,0.6666666666666666,0.0,0.923076923076923,0.9333333333333332,0.5,0.625,0.5,0.9333333333333332
232,0.6666666666666666,0.9166666666666666,0.4615384615384616,0.935483870967742,0.6666666666666666,0.0,0.9333333333333332,0.875,0.5,0.5,0.8000000000000002,0.875
233,0.5,0.5,0.5,0.7777777777777778,0.5,0.0,0.923076923076923,0.8571428571428571,0.5714285714285714,0.5,0.7272727272727272,0.8333333333333334
234,0.8888888888888888,0.6666666666666666,0.6666666666666666,0.9090909090909092,0.6666666666666666,0.0,0.6666666666666666,0.8571428571428571,0.6666666666666666,0.5,0.7272727272727272,0.8571428571428571
235,0.8571428571428571,0.5833333333333334,0.4,0.875,0.6666666666666666,0.0,0.8571428571428571,0.9629629629629628,0.5,0.5,0.75,0.9523809523809524
236,0.8571428571428571,0.8888888888888888,0.2352941176470588,0.9545454545454546,0.6666666666666666,0.0,0.8,0.9230769230769232,0.5,0.3333333333333333,0.5882352941176471,0.8518518518518519
237,0.3333333333333333,0.8333333333333334,0.8,0.9583333333333334,0.5,0.0,0.8571428571428571,0.9444444444444444,0.5,0.3333333333333333,0.6666666666666666,0.9444444444444444
238,0.2,0.6666666666666666,0.8,0.75,0.5,0.0,0.6666666666666666,0.9411764705882352,0.75,0.5,0.5,0.9629629629629628
239,0.5,0.6,0.6666666666666666,0.7058823529411765,0.6666666666666666,0.0,0.6666666666666666,0.96,0.5,0.5,0.6666666666666666,0.9655172413793104
240,0.75,0.6666666666666666,0.9411764705882352,0.8857142857142857,0.6666666666666666,0.0,0.8,0.96,0.6363636363636364,0.6666666666666666,0.6666666666666666,0.6
241,0.5,0.75,0.923076923076923,0.9,0.4,0.0,0.75,0.95,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.75
242,0.5,0.8,0.8571428571428571,0.8571428571428571,0.875,0.0,0.6666666666666666,0.9166666666666666,0.4,0.6666666666666666,0.4,0.75
243,0.25,0.8,0.923076923076923,0.8888888888888888,0.6,0.0,0.8,0.8,0.8,0.5,0.5,0.9615384615384616
244,0.6363636363636364,0.6,0.5,0.8,0.5,0.0,0.8571428571428571,0.9,0.7142857142857143,0.3333333333333333,0.6666666666666666,0.75
245,0.8571428571428571,0.5,0.25,0.8333333333333334,0.7142857142857143,0.0,0.6666666666666666,0.9090909090909092,0.8,0.3333333333333333,0.6956521739130435,0.6666666666666666
246,0.3333333333333333,0.4444444444444444,0.6666666666666666,0.8823529411764706,0.8,0.0,0.8571428571428571,0.9,0.5,0.6666666666666666,0.3333333333333333,0.6666666666666666
247,0.8571428571428571,0.5,0.8571428571428571,0.8181818181818182,0.8,0.0,0.8333333333333333,0.9666666666666668,0.5,0.3333333333333333,0.8,0.75
248,0.5,0.75,0.6666666666666666,0.7142857142857143,0.5,0.0,0.8571428571428571,0.875,0.6666666666666666,0.5,0.5,0.8461538461538461
249,0.5,0.25,0.9090909090909092,0.6666666666666666,0.6666666666666666,0.0,0.8571428571428571,0.75,0.5,0.6666666666666666,0.5,0.8
250,0.5,0.6666666666666666,0.6666666666666666,0.9411764705882352,0.5,0.0,0.8,0.8,0.75,0.6,0.4,0.9166666666666666
251,0.5714285714285714,0.75,0.4,0.8,0.5,0.0,0.5,0.96,0.8,0.5,0.8,0.8965517241379308
252,0.5,0.6666666666666666,0.7777777777777778,0.9032258064516128,0.8888888888888888,0.0,0.8,0.8333333333333334,0.5,0.5,0.5,0.6666666666666666
253,0.5,0.3333333333333333,0.923076923076923,0.3333333333333333,0.5,0.0,0.8,0.8571428571428571,0.5,0.6666666666666666,0.5714285714285715,0.8333333333333334
254,0.5,0.8333333333333334,0.5,0.75,0.5,0.0,0.6666666666666666,0.925925925925926,0.6666666666666666,0.5,0.6666666666666666,0.8181818181818182
255,0.8571428571428571,0.4,0.923076923076923,0.7142857142857143,0.25,0.0,0.8,0.9722222222222222,0.3333333333333333,0.5,0.6666666666666665,0.4545454545454545
256,0.5454545454545454,0.8333333333333334,0.6666666666666666,0.8918918918918919,0.75,0.0,0.6666666666666666,0.8888888888888888,0.8571428571428571,0.8333333333333334,0.6666666666666666,0.9473684210526316
257,0.8,0.875,0.6666666666666666,0.5,0.6666666666666666,0.0,0.8,0.9655172413793104,0.5,0.6666666666666666,0.6666666666666666,0.9166666666666666
258,0.5,0.8,0.6666666666666666,0.8,0.8571428571428571,0.0,0.5,0.6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6
259,0.8,0.5,0.7272727272727273,0.5,0.75,0.0,0.5,0.9629629629629628,0.6666666666666666,0.3333333333333333,0.5714285714285715,0.96
260,0.9,0.625,0.6666666666666666,0.5,0.75,0.0,0.6666666666666666,0.5,0.8,0.6666666666666666,0.5,0.96875
261,0.8,0.8571428571428571,0.5,0.8333333333333334,0.75,0.0,0.8,0.5,0.8,0.25,0.8333333333333334,0.9444444444444444
262,0.5,0.5,0.6666666666666666,0.9629629629629628,0.875,0.0,0.8,0.75,0.4,0.3333333333333333,0.8,0.7777777777777778
263,0.5,0.4,0.923076923076923,0.8333333333333334,0.5,0.0,0.4444444444444445,0.6666666666666666,0.8333333333333334,0.75,0.7272727272727272,0.7777777777777778
264,0.375,0.9166666666666666,0.631578947368421,0.75,0.5,0.0,0.9333333333333332,0.8,0.75,0.2857142857142857,0.5,0.7777777777777778
265,0.3333333333333333,0.3333333333333333,0.8888888888888891,0.9148936170212766,0.875,0.0,0.6666666666666665,0.75,0.42857142857142855,0.6666666666666666,0.7272727272727272,0.8
266,0.7,0.5,0.5,0.6,0.6666666666666666,0.0,0.5,0.75,0.5,0.5,0.6666666666666666,0.8947368421052632
267,0.2,0.5,0.8888888888888891,0.625,0.6666666666666666,0.0,0.7142857142857143,0.875,0.5,0.1,0.3333333333333333,0.967741935483871
268,0.6,0.75,0.9473684210526316,0.4,0.6666666666666666,0.0,0.8888888888888891,0.6666666666666666,0.5,0.8,0.3333333333333333,0.9666666666666668
269,0.25,0.5,0.8000000000000002,0.9583333333333334,0.8333333333333334,0.0,0.8000000000000002,0.6666666666666666,0.5,0.8571428571428571,0.75,0.9
270,0.3333333333333333,0.25,0.6666666666666666,0.6,0.75,0.0,0.4,0.75,0.5,0.6666666666666666,0.3636363636363637,0.8888888888888888
271,0.7142857142857143,0.4,0.6666666666666666,0.5,0.6666666666666666,0.0,0.8,0.8333333333333334,0.8333333333333334,0.3333333333333333,0.7272727272727272,0.8620689655172413
272,0.4166666666666667,0.5,0.4615384615384615,0.5,0.6666666666666666,0.0,0.6666666666666666,0.8,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.8695652173913043
273,0.2857142857142857,0.6,0.5,0.9615384615384616,0.5,0.0,0.5,0.7,0.3333333333333333,0.3333333333333333,0.15384615384615385,0.4444444444444444
274,0.5,0.6,0.8235294117647058,0.9117647058823528,0.75,0.0,0.8888888888888888,0.9166666666666666,0.5,0.6666666666666666,0.8000000000000002,0.95
275,0.6666666666666666,0.6666666666666666,0.25,0.88,0.9565217391304348,0.0,0.6666666666666666,0.8,0.75,0.3333333333333333,0.8571428571428571,0.6666666666666666
276,0.4444444444444444,0.6,0.5454545454545454,0.9333333333333332,0.5,0.0,0.6666666666666666,0.5,0.8,0.3333333333333333,0.6666666666666666,0.6666666666666666
277,0.3333333333333333,0.875,0.2857142857142857,0.8666666666666667,0.5,0.0,0.2857142857142857,0.8333333333333334,0.25,0.6,0.5,0.92
278,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.4,0.5555555555555556,0.0,0.8571428571428571,0.9,0.7,0.6,0.8,0.8571428571428571
279,0.6666666666666666,0.5,0.7142857142857143,0.75,0.6666666666666666,0.0,0.8,0.9090909090909092,0.8571428571428571,0.6666666666666666,0.5,0.7971014492753623
280,0.16666666666666666,0.3333333333333333,0.5882352941176471,0.75,0.6666666666666666,0.0,0.923076923076923,0.6363636363636364,0.3333333333333333,0.6,0.8,0.8571428571428571
281,0.3333333333333333,0.3333333333333333,0.4444444444444445,0.7142857142857143,0.3333333333333333,0.0,0.75,0.9285714285714286,0.75,0.6,0.5,0.8571428571428571
282,0.6,0.5,0.5454545454545454,0.8333333333333334,0.8333333333333334,0.0,0.8571428571428571,0.8,0.5,0.6666666666666666,0.5,0.9375
283,0.2857142857142857,0.6666666666666666,0.8,0.9117647058823528,0.6666666666666666,0.0,0.6666666666666665,0.5,0.3333333333333333,0.6666666666666666,0.7499999999999999,0.9655172413793104
284,0.75,0.5,0.5333333333333333,0.972972972972973,0.6666666666666666,0.0,0.9333333333333332,0.9736842105263158,0.5,0.3333333333333333,0.7499999999999999,0.8181818181818182
285,0.3333333333333333,0.5555555555555556,0.3333333333333333,0.9615384615384616,0.6666666666666666,0.0,0.5,0.9411764705882352,0.7777777777777778,0.3333333333333333,0.8,0.95
286,0.25,0.2857142857142857,0.3333333333333333,0.9655172413793104,0.8333333333333334,0.0,0.6666666666666666,0.9166666666666666,0.5,0.6666666666666666,0.7499999999999999,0.6666666666666666
287,0.5,0.5,0.7272727272727272,0.8571428571428571,0.8333333333333334,0.0,0.9333333333333332,0.4,0.5,0.3636363636363637,0.7499999999999999,0.75
288,0.125,0.6666666666666666,0.2,0.8863636363636364,0.75,0.0,0.8,0.96875,0.8888888888888888,0.5,0.8,0.8333333333333334
289,0.3333333333333333,0.6666666666666666,0.5,0.5,0.875,0.0,0.8,0.9696969696969696,0.5,0.6666666666666666,0.8,0.9375
290,0.5,0.5,0.7499999999999999,0.9230769230769232,0.6666666666666666,0.0,0.8,0.9722222222222222,0.5,0.5,0.5,0.9615384615384616
291,0.42857142857142855,0.8,0.3333333333333333,0.75,0.5,0.0,0.8695652173913043,0.8888888888888888,0.25,0.4,0.5,0.9393939393939394
292,0.6666666666666666,0.75,0.8571428571428571,0.6666666666666666,0.6666666666666666,0.0,0.7999999999999999,0.8571428571428571,0.8333333333333334,0.5,0.8,0.9166666666666666
293,0.75,0.5714285714285714,0.4,0.9111111111111112,0.25,0.0,0.6666666666666666,0.8857142857142857,0.8571428571428571,0.4,0.5000000000000001,0.9310344827586208
294,0.8571428571428571,0.4,0.4,0.75,0.5,0.0,0.7272727272727272,0.967741935483871,0.6666666666666666,0.5,0.5,0.9655172413793104
295,0.5,0.0,0.6666666666666666,0.8484848484848485,0.5,0.0,0.5,0.5,0.8,0.3333333333333333,0.6666666666666666,0.9
296,0.5,0.0,0.16666666666666666,0.6666666666666666,0.8571428571428571,0.0,0.8888888888888891,0.875,0.5,0.3333333333333333,0.6666666666666666,0.5
297,0.5,0.0,0.5,0.1111111111111111,0.5,0.0,0.8571428571428571,0.9666666666666668,0.3333333333333333,0.6666666666666666,0.4000000000000001,0.9375
298,0.6666666666666666,0.0,0.6666666666666666,0.8064516129032258,0.8571428571428571,0.0,0.9361702127659574,0.8,0.2,0.5,0.3333333333333333,0.9565217391304348
299,0.8571428571428571,0.0,0.42857142857142855,0.8181818181818182,0.5,0.0,0.6666666666666666,0.975609756097561,0.5,0.6666666666666666,0.5,0.9375
300,0.5,0.0,0.7272727272727272,0.5,0.8571428571428571,0.0,0.6666666666666666,0.8,0.8333333333333334,0.25,0.6666666666666666,0.75
301,0.75,0.0,0.75,0.8571428571428571,0.6666666666666666,0.0,0.6250000000000001,0.9310344827586208,0.5,0.3333333333333333,0.3333333333333333,0.6666666666666666
302,0.875,0.0,0.923076923076923,0.7,0.8571428571428571,0.0,0.8,0.9130434782608696,0.25,0.6666666666666666,0.4,0.9444444444444444
303,0.8571428571428571,0.0,0.6666666666666666,0.5,0.8571428571428571,0.0,0.8,0.7777777777777778,0.5,0.7142857142857143,0.6666666666666666,0.9090909090909092
304,0.5,0.0,0.6666666666666666,0.8888888888888888,0.8571428571428571,0.0,0.7692307692307693,0.8,0.5,0.5,0.6666666666666666,0.7142857142857143
305,0.4,0.0,0.6666666666666666,0.9722222222222222,0.8571428571428571,0.0,0.4,0.95,0.6666666666666666,0.5,0.8,0.9791666666666666
306,0.25,0.0,0.75,0.5,0.6666666666666666,0.0,0.9090909090909092,0.5,0.6666666666666666,0.5,0.4,0.8333333333333334
307,0.5,0.0,0.923076923076923,0.9583333333333334,0.75,0.0,0.8,0.9333333333333332,0.6666666666666666,0.3333333333333333,0.5,0.8666666666666667
308,0.75,0.0,0.6666666666666666,0.9523809523809524,0.8571428571428571,0.0,0.8,0.8,0.6666666666666666,0.6666666666666666,0.8,0.8
309,0.5,0.0,0.8571428571428571,0.8333333333333334,0.8333333333333334,0.0,0.9090909090909092,0.9710144927536232,0.5,0.3333333333333333,0.7692307692307692,0.8571428571428571
310,0.5,0.0,0.9333333333333332,0.8888888888888888,0.25,0.0,0.6666666666666666,0.875,0.25,0.3333333333333333,0.5,0.9
311,0.6666666666666666,0.0,0.923076923076923,0.9130434782608696,0.8333333333333334,0.0,0.9090909090909092,0.875,0.6666666666666666,0.75,0.6666666666666666,0.7142857142857143
312,0.3333333333333333,0.0,0.6666666666666666,0.9090909090909092,0.875,0.0,0.8,0.8857142857142857,0.75,0.625,0.6666666666666666,0.7142857142857143
313,0.6,0.0,0.5,0.5,0.8571428571428571,0.0,0.9090909090909092,0.8888888888888888,0.8333333333333334,0.8333333333333334,0.3333333333333333,0.8571428571428571
314,0.5,0.0,0.4,0.75,0.6666666666666666,0.0,0.75,0.5714285714285714,0.7777777777777778,0.6666666666666666,0.6666666666666666,0.7142857142857143
315,0.6666666666666666,0.0,0.6666666666666666,0.5,0.6666666666666666,0.0,0.875,0.875,0.6666666666666666,0.75,0.3333333333333333,0.925
316,0.3333333333333333,0.0,0.8571428571428571,0.9655172413793104,0.6666666666666666,0.0,0.8,0.9375,0.5,0.875,0.5,0.945945945945946
317,0.6666666666666666,0.0,0.5,0.9090909090909092,0.75,0.0,0.5,0.9310344827586208,0.75,0.5,0.8571428571428571,0.75
318,0.25,0.0,0.6666666666666666,0.9,0.8571428571428571,0.0,0.6666666666666666,0.9090909090909092,0.0,0.75,0.6666666666666666,0.6666666666666666
319,0.3333333333333333,0.0,0.8,0.5,0.9,0.0,0.2857142857142857,0.8888888888888888,0.0,0.3333333333333333,0.8333333333333334,0.6666666666666666
320,0.125,0.0,0.3333333333333333,0.90625,0.75,0.0,0.6666666666666666,0.95,0.0,0.4,0.6666666666666666,0.75
321,0.25,0.0,0.6666666666666665,0.8857142857142857,0.6666666666666666,0.0,0.5,0.8333333333333334,0.0,0.6666666666666666,0.7999999999999999,0.7857142857142857
322,0.3333333333333333,0.0,0.6666666666666666,0.4444444444444444,0.5,0.0,0.923076923076923,0.5,0.0,0.5,0.875,0.75
323,0.5,0.0,0.8,0.7272727272727273,0.6666666666666666,0.0,0.8888888888888891,0.9166666666666666,0.0,0.25,0.6666666666666666,0.7142857142857143
324,0.1,0.0,0.4444444444444444,0.9333333333333332,0.8333333333333334,0.0,0.5,0.75,0.0,0.2857142857142857,0.8571428571428571,0.6666666666666666
325,0.5,0.0,0.6666666666666666,0.7777777777777778,0.5,0.0,0.923076923076923,0.9615384615384616,0.0,0.5,0.3333333333333333,0.9411764705882352
326,0.6666666666666666,0.0,0.4,0.9333333333333332,0.6666666666666666,0.0,0.5714285714285715,0.9310344827586208,0.0,0.3333333333333333,0.5,0.6666666666666666
327,0.5,0.0,0.42857142857142855,0.8,0.5,0.0,0.7999999999999999,0.9473684210526316,0.0,0.6666666666666666,0.6666666666666666,0.8571428571428571
328,0.6666666666666666,0.0,0.18181818181818185,0.8,0.75,0.0,0.8,0.9310344827586208,0.0,0.5,0.8,0.8666666666666667
329,0.3333333333333333,0.0,0.4,0.5,0.6666666666666666,0.0,0.923076923076923,0.975,0.0,0.6363636363636364,0.5,0.6923076923076923
330,0.5,0.0,0.5,0.925,0.5,0.0,0.923076923076923,0.875,0.0,0.75,0.3333333333333333,0.9285714285714286
331,0.6666666666666666,0.0,0.8,0.5,0.5,0.0,0.923076923076923,0.9565217391304348,0.0,0.3,0.8571428571428571,0.8333333333333334
332,0.5,0.0,0.6666666666666666,0.5,0.8571428571428571,0.0,0.923076923076923,0.5,0.0,0.6,0.30769230769230765,0.9166666666666666
333,0.5,0.0,0.16666666666666669,0.8333333333333334,0.6666666666666666,0.0,0.5714285714285715,0.9444444444444444,0.0,0.3333333333333333,0.5,0.9130434782608696
334,0.5,0.0,0.6666666666666666,0.25,0.5,0.0,0.8571428571428571,0.8181818181818182,0.0,0.5,0.5,0.9
335,0.6666666666666666,0.0,0.8,0.6666666666666666,0.5,0.0,0.8888888888888891,0.7,0.0,0.6,0.6666666666666666,0.8780487804878049
336,0.25,0.0,0.5,0.9583333333333334,0.8571428571428571,0.0,0.8571428571428571,0.7,0.0,0.4,0.5,0.8571428571428571
337,0.6666666666666666,0.0,0.8,0.875,0.75,0.0,0.8333333333333334,0.8333333333333334,0.0,0.3333333333333333,0.6666666666666666,0.9
338,0.75,0.0,0.5,0.9473684210526316,0.75,0.0,0.14285714285714288,0.5,0.0,0.6666666666666666,0.75,0.7631578947368421
339,0.8,0.0,0.4,0.9230769230769232,0.75,0.0,0.9090909090909092,0.972972972972973,0.0,0.6666666666666666,0.4285714285714285,0.96
340,0.875,0.0,0.8,0.6153846153846154,0.5,0.0,0.9333333333333332,0.5,0.0,0.4,0.7499999999999999,0.9722222222222222
341,0.75,0.0,0.5,0.8,0.3333333333333333,0.0,0.923076923076923,0.875,0.0,0.5,0.5,0.9411764705882352
342,0.75,0.0,0.5,0.967741935483871,0.5,0.0,0.8,0.5,0.0,0.5,0.5,0.75
343,0.6666666666666666,0.0,0.5,0.967741935483871,0.8888888888888888,0.0,0.8,0.9285714285714286,0.0,0.5,0.6666666666666666,0.8571428571428571
344,0.5714285714285714,0.0,0.6666666666666666,0.9285714285714286,0.8571428571428571,0.0,0.6666666666666666,0.5,0.0,0.5,0.7499999999999999,0.7142857142857143
345,0.8,0.0,0.8,0.5,0.5,0.0,0.8571428571428571,0.8571428571428571,0.0,0.5833333333333334,0.4705882352941176,0.8571428571428571
